ibi,bpm,sdsd,rmssd,pnn50,pnn20,pnn50pnn20,lf,hf,vlf,flf,Vhf,fvlf,maxSig,minSig,meanSig,sdSig,varSig
688.8113208,86.77997406,305.9284313,129398.9597,0.383886256,0.431279621,0.89010989,1.38E-06,8.27E-06,4.14E-07,1.41E-07,4.20E-07,4.29E-08,0.941133764,-0.71115745,0.000203132,0.19026385,0.036200333
691.6435644,86.66633461,313.2154343,132480.3053,0.378109453,0.427860697,0.88372093,5.34E-08,2.92E-06,1.19E-08,2.52E-08,5.32E-07,7.63E-09,0.870741347,-0.677313152,3.41E-05,0.182032091,0.033135682
792.2336245,75.75382483,227.8017477,63980.24743,0.396061269,0.472647702,0.837962963,2.57E-08,1.53E-07,8.32E-09,2.48E-10,3.61E-09,5.44E-11,0.268809836,-0.445391909,1.72E-05,0.081408648,0.006627368
790.7078189,75.88480438,279.4311353,70803.87164,0.512396694,0.520661157,0.984126984,9.98E-08,3.11E-07,3.27E-08,1.82E-08,1.06E-07,5.67E-09,0.258827145,-0.416013248,-4.83E-05,0.081332451,0.006614968
808.3555556,74.40241705,266.717988,64077.44079,0.480446927,0.51396648,0.934782609,4.64E-08,1.52E-07,1.46E-08,9.40E-08,3.75E-07,2.81E-08,0.265263061,-0.404592028,3.82E-05,0.081824574,0.006695261
761.4788732,78.81673496,287.8955202,69754.76022,0.512367491,0.526501767,0.973154362,6.10E-08,2.04E-07,2.00E-08,4.36E-09,4.98E-08,9.10E-10,0.25223217,-0.41471804,-3.53E-05,0.084706277,0.007175153
721.6806387,82.99647017,230.374479,54485.06534,0.462,0.514,0.898832685,3.20E-09,8.63E-08,5.78E-10,3.36E-08,8.34E-08,1.21E-08,0.268720701,-0.423479976,-4.42E-06,0.077964679,0.006078491
759.9251101,79.00494287,187.3263052,41174.12039,0.428256071,0.507726269,0.843478261,2.28E-09,1.15E-07,3.41E-10,3.87E-08,1.32E-07,1.28E-08,0.270828732,-0.417471724,3.50E-06,0.080677665,0.006508886
756.9072848,79.25539498,209.7969315,49590.56532,0.466814159,0.519911504,0.89787234,1.91E-09,1.03E-07,3.27E-10,1.33E-09,2.08E-08,1.20E-10,0.281591691,-0.40679611,-3.46E-06,0.080080465,0.006412881
731.8397436,82.05029622,230.7766897,50015.58228,0.575562701,0.591639871,0.972826087,2.42E-07,7.76E-07,7.58E-08,5.99E-10,2.17E-08,5.74E-11,0.254908215,-0.393214278,-6.88E-05,0.078996889,0.006240508
774.9583333,77.43518574,245.0666909,57650.46222,0.451697128,0.493472585,0.915343915,2.28E-10,4.52E-08,3.89E-12,1.95E-08,3.37E-08,6.63E-09,0.280313457,-0.40204046,7.33E-08,0.081731165,0.006679983
737.528169,81.26574088,228.4794892,55131.41082,0.477647059,0.52,0.918552036,5.35E-10,3.65E-08,1.78E-10,1.54E-08,6.97E-08,5.15E-09,0.261998959,-0.419044221,-2.72E-06,0.07891528,0.006227621
787.4892473,76.18711338,321.9081556,65323.91887,0.486486486,0.486486486,1,2.77E-07,6.78E-07,8.70E-08,2.28E-08,1.44E-07,6.36E-09,0.236486464,-0.406839201,-9.33E-05,0.083788543,0.00702052
790.3863636,75.56621294,287.0963894,79462.91337,0.457142857,0.497142857,0.91954023,6.54E-08,2.34E-07,2.12E-08,3.25E-09,7.10E-08,5.95E-10,0.257968086,-0.417227151,-4.60E-05,0.080135364,0.006421677
810.4754464,74.1034147,285.3166484,37811.72815,0.494407159,0.494407159,1,4.03E-10,8.81E-08,1.19E-10,1.60E-07,5.46E-07,5.36E-08,0.811058814,-0.72572936,2.06E-06,0.170773346,0.029163536
836.6869565,71.84176152,310.2312053,44735.23575,0.493449782,0.497816594,0.99122807,1.26E-07,5.55E-07,3.88E-08,7.99E-09,1.80E-08,3.06E-09,0.722319743,-0.674517388,-5.25E-05,0.168714148,0.028464464
825.0511364,72.75816474,320.4989656,31733.89505,0.502857143,0.502857143,1,5.58E-09,2.59E-07,3.51E-10,1.33E-07,5.18E-07,3.88E-08,0.74792946,-0.698390557,5.26E-06,0.173098061,0.029962939
769.3950178,77.98708512,225.2629573,87384.64207,0.310714286,0.375,0.828571429,9.51E-08,8.81E-07,2.89E-08,3.66E-07,9.41E-07,1.20E-07,0.703446911,-0.691711997,4.24E-05,0.182089794,0.033156693
779.2494624,77.04453207,300.3346847,74100.72645,0.454741379,0.49137931,0.925438596,4.72E-08,3.25E-07,1.57E-08,5.92E-09,7.35E-08,1.54E-09,0.84107325,-0.748688061,-2.36E-05,0.176461004,0.031138486
797.4652778,75.18492366,289.8638811,34238.3848,0.498839907,0.501160093,0.99537037,3.45E-08,2.73E-07,1.00E-08,8.54E-08,2.74E-07,2.79E-08,0.764235064,-0.708007403,1.95E-05,0.171245179,0.029324911
808.0801887,74.1928257,308.094338,43178.37812,0.491725768,0.501182033,0.981132075,1.09E-08,1.84E-07,2.64E-09,5.93E-08,2.41E-07,1.94E-08,0.755968779,-0.714244132,9.96E-06,0.174082246,0.030304628
838.8786765,71.56463536,340.243799,52466.08705,0.501845018,0.505535055,0.99270073,4.63E-07,1.26E-06,1.45E-07,1.45E-07,5.97E-07,4.48E-08,0.762071172,-0.726017511,-9.53E-05,0.176149027,0.03102848
802.7702703,74.61936081,275.2538136,46161.25844,0.47696477,0.487804878,0.977777778,9.40E-08,4.01E-07,2.97E-08,4.92E-08,2.45E-07,1.54E-08,0.852580317,-0.738555666,3.67E-05,0.177156278,0.031384347
889.5508475,67.56285248,335.4717833,116621.3529,0.441926346,0.498583569,0.886363636,1.70E-07,6.91E-07,5.92E-08,6.77E-09,1.01E-07,1.90E-09,0.73604533,-0.733350051,-4.96E-05,0.161847032,0.026194462
788.7688172,76.18711338,309.9604596,92957.94939,0.454054054,0.464864865,0.976744186,4.01E-08,4.82E-07,9.64E-09,8.17E-08,2.63E-07,2.44E-08,0.720066116,-0.693398619,3.08E-05,0.17235398,0.029705894
773.3370166,77.70085172,309.5466959,105107.667,0.477777778,0.477777778,1,1.30E-07,3.70E-07,4.76E-08,2.39E-08,9.79E-08,6.86E-09,0.737778475,-0.679949717,6.92E-05,0.166742827,0.02780317
1004.65374,59.74484659,263.3591675,87471.20942,0.263888889,0.308333333,0.855855856,5.19E-08,1.81E-07,1.76E-08,1.77E-09,8.05E-09,6.17E-10,0.659384363,-0.518791978,-2.51E-05,0.161889601,0.026208243
1044.63587,57.53560988,261.8622923,93425.08477,0.31147541,0.355191257,0.876923077,8.47E-08,4.70E-07,2.41E-08,1.95E-07,5.44E-07,6.30E-08,0.600192125,-0.502490227,-4.13E-05,0.165295866,0.027322723
1084.343284,55.49351548,277.1127581,121550.3874,0.278195489,0.360902256,0.770833333,3.96E-07,1.15E-06,1.21E-07,3.10E-07,9.78E-07,9.47E-08,0.58190556,-0.500571307,-0.000109731,0.160847031,0.025871767
1019.839623,58.90513876,290.8723988,100070.6835,0.289099526,0.36492891,0.792207792,4.00E-07,1.25E-06,1.28E-07,5.35E-10,7.97E-09,5.41E-11,0.605478253,-0.4736528,-8.95E-05,0.155761936,0.024261781
1041.261494,57.70073325,291.0611492,100821.7757,0.293948127,0.337175793,0.871794872,1.21E-06,3.21E-06,4.28E-07,4.23E-08,9.33E-08,1.50E-08,0.597878468,-0.517633553,-0.000123533,0.159576287,0.025464591
1018.011799,59.03666061,279.058133,84239.22398,0.295857988,0.331360947,0.892857143,1.11E-09,4.08E-08,2.79E-10,6.79E-08,2.07E-07,2.25E-08,0.611751212,-0.510340101,3.25E-06,0.160912352,0.025892785
1015.606509,59.1796892,235.2070277,85314.45402,0.222551929,0.272997033,0.815217391,5.45E-09,5.18E-08,2.08E-09,5.39E-08,1.45E-07,1.79E-08,0.650880555,-0.501170864,-8.96E-06,0.160264344,0.02568466
983.7974138,61.0789745,264.0019727,78759.41962,0.337662338,0.402597403,0.838709677,1.71E-07,4.74E-07,5.43E-08,1.79E-07,5.57E-07,5.59E-08,0.599494823,-0.489824876,-5.82E-05,0.15946039,0.025427616
1156.575875,51.89163097,202.7386415,69598.34705,0.19140625,0.26171875,0.731343284,3.40E-08,1.26E-07,1.11E-08,2.36E-07,6.56E-07,7.69E-08,0.613505936,-0.49799188,2.24E-05,0.164307062,0.026996811
1015.087097,59.18886513,240.2577934,86358.90532,0.233009709,0.294498382,0.791208791,1.36E-07,4.21E-07,4.73E-08,5.26E-09,2.86E-08,1.97E-09,0.627853471,-0.521927708,4.44E-05,0.159430038,0.025417937
1033.464789,58.26073376,273.8266673,99697.06121,0.276595745,0.361702128,0.764705882,1.22E-07,5.33E-07,3.54E-08,2.66E-07,7.49E-07,8.12E-08,0.589337871,-0.496745475,-5.93E-05,0.162399219,0.026373506
998.8357143,60.1968137,295.1169339,117419.7896,0.316546763,0.381294964,0.830188679,3.60E-07,1.00E-06,1.19E-07,5.69E-08,2.18E-07,1.85E-08,0.580867779,-0.481653705,-0.00010885,0.149469415,0.022341106
744.5462012,80.54001419,206.1488967,51959.38042,0.481481481,0.483539095,0.995744681,1.18E-09,2.90E-07,3.74E-10,4.37E-08,1.40E-07,1.50E-08,0.399368805,-0.324993183,-3.65E-06,0.079592108,0.006334904
700.5729927,85.52590657,409.7097312,182357.079,0.435897436,0.47985348,0.908396947,8.78E-08,2.50E-07,2.96E-08,6.79E-09,5.10E-08,2.11E-09,0.343053139,-0.292694904,-4.60E-05,0.0740123,0.005477821
726.31,82.6236786,449.7211039,178605.2114,0.462311558,0.512562814,0.901960784,2.94E-08,1.92E-07,8.73E-09,6.47E-09,1.95E-08,1.95E-09,0.351595955,-0.262367454,2.95E-05,0.076171138,0.005802042
725.986532,82.41188427,463.8570294,167792.8843,0.462837838,0.489864865,0.944827586,6.76E-08,4.07E-07,2.21E-08,1.75E-08,7.84E-08,5.57E-09,0.364099183,-0.270135921,3.71E-05,0.078476088,0.006158496
764.649789,78.5325166,287.7869426,117512.7276,0.4397463,0.44820296,0.981132075,3.70E-08,3.97E-07,1.35E-08,3.51E-09,3.43E-08,1.16E-09,0.370333572,-0.276850804,-2.19E-05,0.076690721,0.005881467
767.9153675,78.13675669,497.7473373,147047.0265,0.444196429,0.457589286,0.970731707,5.75E-10,1.48E-07,9.94E-11,5.92E-09,2.14E-08,2.07E-09,0.375821277,-0.289049635,-1.94E-06,0.082464563,0.006800404
759.4557522,79.08082363,504.3044535,153948.8435,0.461197339,0.481152993,0.958525346,6.09E-08,3.53E-07,1.98E-08,3.18E-08,1.03E-07,1.05E-08,0.353092164,-0.265355466,-2.76E-05,0.077435965,0.005996329
762.8361204,78.64245644,460.407018,165620.2573,0.419463087,0.453020134,0.925925926,1.05E-07,5.82E-07,3.23E-08,8.55E-09,4.97E-08,2.53E-09,0.355597134,-0.266824828,-4.49E-05,0.078183153,0.006112605
726.3878049,82.66457491,450.5818756,173077.7817,0.447432763,0.498777506,0.897058824,2.15E-10,5.98E-08,3.29E-11,3.60E-10,6.48E-09,1.13E-10,0.376481448,-0.282754559,1.21E-06,0.074869051,0.005605375
778.9131514,76.88842931,269.2477769,93362.28178,0.457711443,0.465174129,0.983957219,2.44E-09,2.50E-07,5.16E-10,6.37E-09,3.36E-08,2.08E-09,0.397569674,-0.302495361,4.57E-06,0.082399807,0.006789728
760.4196891,79.03903741,509.3018233,151812.6945,0.447916667,0.473958333,0.945054945,8.84E-08,3.38E-07,2.68E-08,5.35E-10,3.91E-08,9.30E-12,0.352926993,-0.272940675,-5.17E-05,0.0775734,0.006017632
735.9789474,81.54320153,473.7565953,173249.4539,0.423280423,0.444444444,0.952380952,2.65E-07,7.44E-07,8.73E-08,2.99E-10,3.71E-08,1.04E-11,0.337101619,-0.254611707,-9.34E-05,0.074026895,0.005479981
781.9849138,76.7440709,324.1976108,76024.44781,0.494600432,0.494600432,1,2.79E-06,3.86E-06,2.58E-06,1.18E-08,5.89E-08,3.93E-09,0.336328807,-0.441570909,-0.000329256,0.072422842,0.005245068
789.7242798,75.88480438,346.8309513,65116.81617,0.491735537,0.491735537,1,5.72E-10,5.13E-09,1.55E-10,1.64E-09,1.99E-08,4.56E-10,0.262355778,-0.265595355,3.31E-06,0.069332067,0.004806936
813.8826816,73.99135397,341.5806226,74130.74792,0.47752809,0.483146067,0.988372093,8.07E-08,2.58E-07,2.43E-08,1.34E-07,3.54E-07,4.11E-08,0.283754401,-0.31499143,-4.93E-05,0.068782,0.004730964
813.1879699,73.83883591,401.0728488,122482.7184,0.479245283,0.479245283,1,3.60E-09,1.83E-08,1.10E-09,5.75E-09,2.98E-08,1.80E-09,0.267816285,-0.286196351,8.27E-06,0.065279657,0.004261434
797.6740088,75.22588432,343.5887469,79861.02005,0.494481236,0.494481236,1,3.67E-08,1.26E-07,1.26E-08,1.93E-09,7.71E-09,6.14E-10,0.287405308,-0.300487224,-2.12E-05,0.068946807,0.004753662
773.6457399,77.61584498,323.5844946,40510.07132,0.496629213,0.496629213,1,2.00E-10,4.67E-10,7.51E-11,1.63E-08,6.03E-08,5.30E-09,0.272381219,-0.289750121,-1.70E-06,0.069125639,0.004778354
758.8561947,79.08082363,321.9961753,55783.45165,0.496674058,0.496674058,1,3.87E-08,1.11E-07,1.29E-08,5.12E-08,1.43E-07,1.71E-08,0.27626666,-0.288740466,-2.23E-05,0.067390358,0.00454146
790.6574394,76.02104123,337.2897384,41337.24382,0.5,0.503472222,0.993103448,1.22E-07,2.83E-07,3.92E-08,1.75E-09,1.03E-08,4.89E-10,0.261202291,-0.274398222,4.95E-05,0.068122332,0.004640652
852.9570201,70.3956234,392.766135,126197.9114,0.456896552,0.462643678,0.98757764,2.71E-09,4.85E-08,3.44E-10,2.98E-08,8.77E-08,9.54E-09,0.260628947,-0.285880722,3.78E-06,0.067328001,0.00453306
762.4043584,78.79160825,290.7140025,54956.19427,0.495145631,0.497572816,0.995121951,4.50E-09,4.70E-08,1.22E-09,1.23E-08,5.45E-08,4.15E-09,0.311710891,-0.300722034,7.08E-06,0.073462194,0.005396694
801.7322404,74.96486022,382.5009502,115086.4851,0.478021978,0.478021978,1,1.40E-07,3.62E-07,4.33E-08,1.31E-08,5.50E-08,3.83E-09,0.255685579,-0.279351228,-6.58E-05,0.06751848,0.004558745
820.2865497,73.43157415,327.8475308,89073.79006,0.470588235,0.494117647,0.952380952,3.58E-08,1.49E-07,1.13E-08,3.47E-10,6.05E-09,9.66E-12,0.26999297,-0.291037007,-3.35E-05,0.06504409,0.004230734
736.4178499,81.53026027,324.0583386,106816.0435,0.569105691,0.573170732,0.992907801,2.66E-08,1.06E-07,8.72E-09,3.60E-09,1.20E-08,1.19E-09,0.254307143,-0.323536197,1.76E-05,0.07043995,0.004961787
737.2769231,81.17186042,364.3216431,147417.9503,0.583011583,0.606177606,0.961783439,4.09E-08,1.50E-07,1.30E-08,1.42E-08,3.93E-08,4.50E-09,0.270504068,-0.337629178,3.04E-05,0.067767692,0.00459246
748.6701031,80.15730014,358.0096207,150565.3381,0.528497409,0.554404145,0.953271028,4.71E-08,1.82E-07,1.37E-08,1.02E-08,2.88E-08,2.91E-09,0.25553162,-0.322091807,-3.69E-05,0.068875571,0.004743844
736.2959184,81.58223443,339.312722,142234.6114,0.549488055,0.559726962,0.981707317,4.61E-07,1.20E-06,1.51E-07,9.52E-08,2.23E-07,3.20E-08,0.236605218,-0.311156557,9.72E-05,0.07007201,0.004910087
732.1515152,82.00448049,298.6938036,106858.2172,0.518218623,0.532388664,0.97338403,3.69E-08,1.43E-07,1.26E-08,1.16E-09,2.16E-08,3.18E-10,0.304092544,-0.33106617,2.12E-05,0.069784622,0.004869893
737.3397436,81.43586419,353.1495367,153560.1377,0.554603854,0.584582441,0.948717949,4.77E-08,1.15E-07,1.62E-08,2.83E-08,7.12E-08,9.52E-09,0.258809145,-0.342635115,2.49E-05,0.064869417,0.004208041
725.6490486,82.74682207,334.0088455,160294.9619,0.451271186,0.552966102,0.816091954,1.14E-07,3.18E-07,3.81E-08,1.86E-09,5.61E-09,5.92E-10,0.224888149,-0.37515791,-3.82E-05,0.060018237,0.003602189
729.1597444,82.31243774,313.4250018,150983.4779,0.445512821,0.509615385,0.874213836,2.87E-09,4.45E-08,4.62E-10,5.26E-08,1.46E-07,1.64E-08,0.2268899,-0.326833981,5.23E-06,0.060500496,0.00366031
746.7067669,80.45214103,368.4132516,129086.1602,0.615577889,0.623115578,0.987903226,1.02E-07,2.89E-07,3.32E-08,5.66E-08,1.23E-07,1.89E-08,0.267605793,-0.337466851,3.89E-05,0.069168502,0.004784282
735.1775701,81.64637666,311.4113541,114913.4759,0.531615925,0.56206089,0.945833333,5.01E-08,1.55E-07,1.71E-08,4.45E-08,1.09E-07,1.56E-08,0.268247254,-0.327919147,2.67E-05,0.072891485,0.005313169
730.3681592,82.29837916,310.8201255,100618.0409,0.58,0.585,0.991452991,3.49E-07,1.01E-06,1.06E-07,2.90E-07,7.68E-07,8.87E-08,0.254868463,-0.318626966,0.000103112,0.071414059,0.005099968
752.6935484,79.8354905,356.157784,108628.5181,0.648648649,0.648648649,1,2.90E-07,7.58E-07,9.53E-08,1.27E-08,2.74E-08,4.32E-09,0.224749214,-0.312998976,-9.76E-05,0.069854351,0.00487963
