ECG_Rate_Mean,HRV_RMSSD,HRV_MeanNN,HRV_SDNN,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_pNN50,HRV_pNN20,HRV_TINN,HRV_HTI,HRV_LF,HRV_HF,HRV_VHF,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,HRV_SD1,HRV_SD2,HRV_SD1SD2,HRV_S,HRV_CSI,HRV_CVI,HRV_CSI_Modified,HRV_PIP,HRV_IALS,HRV_PSS,HRV_PAS,HRV_GI,HRV_SI,HRV_AI,HRV_PI,HRV_C1d,HRV_C1a,HRV_SD1d,HRV_SD1a,HRV_C2d,HRV_C2a,HRV_SD2d,HRV_SD2a,HRV_Cd,HRV_Ca,HRV_SDNNd,HRV_SDNNa,HRV_ApEn,HRV_SampEn,max GSR,min GSR,mean GSR,number of peaks,number of peaks SCIPY,number of valleys,mean time between peaks,median time between peaks,mean height of peaks,median height of peaks,variance height of peaks,ratio of peaks,ratio of valleys,labels
36.5239582,77.88220388,1643.379808,80.60474912,78.06444875,0.049048156,0.047391482,1655,88.956,0.053749849,120,56.73076923,83.65384615,383,5.2,0.048845512,0.007607192,3.85E-05,6.420964627,0.86465716,0.134661567,-4.878661145,55.19990108,99.51749831,0.554675329,17257.88705,1.802856461,4.943957732,717.6630593,0.389423077,0.396135266,0.56097561,0.014084507,50.78247847,50.78510674,50.77947072,41.06280193,0.425536422,0.574463578,36.01166208,41.84138449,0.552757893,0.447242107,73.98896063,66.55348357,0.522821634,0.477178366,58.18593516,55.5880726,0.86945712,1.352392809,12.75846469,9.580403353,10.58067239,8.73E-06,8.73E-06,5.82E-06,41861,41861,0.103572502,0.13557665,0.006170083,2.54E-11,1.69E-11,2
36.26858788,76.5635069,1654.832117,76.40118275,76.84648279,0.04616854,0.046266631,1661,91.9212,0.055340879,121,60.58394161,84.67153285,326,3.805555556,0.051042885,0.005196007,3.05E-05,9.823482649,0.907116746,0.092341665,-5.259864831,54.33866909,93.73947813,0.579677529,16002.2629,1.725097057,4.911151511,646.8387914,0.379562044,0.385185185,0.538461538,0,49.92063492,49.93030649,49.91126375,42.96296296,0.406108416,0.593891584,34.62823725,41.87578634,0.583456782,0.416543218,71.60228427,60.49960866,0.538851551,0.461148449,56.24056333,52.02780088,0.667523608,1.210729587,11.1046149,9.355612993,10.03968062,1.75E-05,4.37E-06,4.37E-06,142331,120874,0.011446467,0.004809774,0.000202175,7.64E-11,1.91E-11,2
36.23309849,86.73658948,1656.396648,106.6543519,86.98124475,0.064389379,0.052364625,1659,130.4688,0.078643038,175.5,56.42458101,80.44692737,441,6.172413793,0.028425013,0.004042619,1.93E-05,7.031336276,0.874966601,0.124438167,-5.510862554,61.505028,138.151592,0.44519956,26694.16787,2.246183711,5.133386497,1241.255422,0.374301676,0.382022472,0.544117647,0,49.95975531,49.97751036,49.94193944,44.38202247,0.392523986,0.607476014,38.53397503,47.93748872,0.544660595,0.455339405,101.9574282,93.22309376,0.519494661,0.480505339,77.0719936,74.12337025,0.818957485,1.360976553,11.44217721,8.782940701,9.702785395,2.01E-05,2.01E-05,2.35E-05,83304,93954,0.306623432,0.33346769,0.050230229,6.74E-11,7.87E-11,0
36.89090399,65.55817528,1627.026042,83.04540075,65.72290295,0.051041224,0.040293255,1631.5,88.2147,0.05406969,117.75,43.22916667,76.04166667,400,5.485714286,0.035385443,0.003733308,2.37E-05,9.478307785,0.904017251,0.095377495,-5.590460563,46.47311036,107.7044061,0.43148755,15724.79829,2.31756397,4.903555193,998.4474043,0.375,0.374331551,0.514285714,0.016393443,49.05660377,49.05328396,49.0606136,43.85026738,0.412759747,0.587240253,29.86072936,35.61718982,0.528200052,0.471799948,78.27673282,73.97967424,0.510077175,0.489922825,59.24065352,58.05848952,0.854551825,1.54384063,9.670349183,7.589200302,8.281748937,9.52E-06,9.52E-06,9.52E-06,25467,25467,0.145624,0.190596837,0.009812677,3.02E-11,3.02E-11,1
39.18445556,105.4142285,1532.4,101.8728243,105.9298971,0.066479264,0.068790282,1527,121.5732,0.079615717,165,71.57894737,89.47368421,408,5.277777778,0.04050538,0.012995641,8.75E-05,3.116843649,0.755859422,0.242507969,-4.343141322,74.90374858,121.6713794,0.615623403,28631.35204,1.624369697,5.163811967,790.5572066,0.410526316,0.419354839,0.564102564,0,51.81850918,51.77958212,51.86001984,39.78494624,0.414706719,0.585293281,48.25887851,57.33152035,0.577740635,0.422259365,92.48150504,79.06387155,0.532903177,0.467096823,73.76228077,69.0579431,0.529109782,1.386294361,17.83896925,12.11821815,13.51121973,6.79E-05,6.11E-05,5.43E-05,76962,79359,0.488629563,0.519035049,0.104054804,4.61E-10,3.69E-10,3
38.09104177,100.3974286,1576.170455,124.0747107,100.9241592,0.078719094,0.063697063,1578.5,133.434,0.084532151,180.5,71.59090909,86.36363636,528,5.5,0.053855188,0.00582888,5.91E-05,9.239370826,0.901444699,0.097565594,-5.144930333,71.36415737,159.4847973,0.447466834,35756.03104,2.2348025,5.260319416,1425.668094,0.397727273,0.413793103,0.583333333,0,51.93155995,52.02671897,51.83684947,41.37931034,0.44563813,0.55436187,47.66605003,53.16363506,0.591459866,0.408540134,122.6540607,101.9381281,0.567111095,0.432888905,93.04856507,81.29500002,0.56014454,1.504077397,17.68177519,11.76541318,13.57949985,7.12E-05,7.12E-05,7.12E-05,56354,50801,0.21305798,0.221189951,0.02798925,5.06E-10,5.06E-10,3
34.3580815,46.09545815,1746.536232,150.8329539,46.20659908,0.086361194,0.0263925,1759,158.6382,0.090186583,212,26.08695652,64.25120773,715,5.914285714,0.003106869,0.000208731,8.68E-07,14.88454708,0.936800529,0.062937792,-8.474463405,32.67299955,211.2859312,0.154638784,21687.49836,6.466683016,5.043179569,5465.276572,0.391304348,0.389162562,0.64556962,0.06,49.55529006,49.55393932,49.55992588,51.23152709,0.492295074,0.507704926,22.92516989,23.28120775,0.497944323,0.502055677,149.0942767,149.7085214,0.49781238,0.50218762,106.6645836,107.1322921,0.859417957,1.03399354,8.857871325,8.202812637,8.398487922,1.38E-05,2.75E-05,2.75E-05,95907,97323.5,0.043032458,0.028929238,0.001761798,3.78E-11,7.57E-11,1
30.8620861,105.2749468,1943.877551,187.4562913,105.7402112,0.096434208,0.054157191,1944,172.7229,0.088849228,238.75,43.87755102,73.46938776,904,3.92,0.010639275,0.000770923,2.19E-06,13.80070006,0.932257072,0.067551433,-7.167922256,74.7696204,254.1004977,0.29425216,59687.11177,3.398445737,5.482850674,3454.187013,0.448979592,0.440860215,0.731707317,0.125,46.91301001,46.98952465,46.84726363,48.38709677,0.564234772,0.435765228,56.20697429,49.39540718,0.554083014,0.445916986,189.1441588,169.6807299,0.554893105,0.445106895,139.5255116,124.9629072,0.781080651,1.299282984,7.611581325,7.170748921,7.31200786,4.15E-05,1.04E-05,1.04E-05,106385,95636,0.001321499,0.000886064,1.05E-06,2.15E-10,5.37E-11,0
31.74066372,65.01968933,1891.026316,150.5237942,65.23139685,0.079598995,0.034383281,1871.5,157.1556,0.08397307,227,39.47368421,72.36842105,613,4.75,0.002310869,0.000599021,4.83E-07,3.857739741,0.794011075,0.205822873,-7.420213143,46.12556306,206.4073694,0.223468586,29910.02337,4.474901893,5.182786862,3694.610913,0.552631579,0.567567568,0.857142857,0.136363636,44.57540852,44.70064087,44.45893542,52.7027027,0.427840173,0.572159827,30.27509011,35.01090564,0.502919865,0.497080135,146.3775906,145.5252663,0.499325235,0.500674765,105.6952698,105.8380051,0.515215069,0.801627824,7.896614995,7.430609108,7.60877269,4.11E-05,6.85E-06,6.85E-06,63496,58314,0.003044661,0.001609968,1.60E-05,2.82E-10,4.69E-11,0
34.4552219,73.65377145,1741.225806,153.1709199,73.9206865,0.087967293,0.042299954,1758.5,121.5732,0.069134603,170,46.77419355,73.38709677,742,4.769230769,0.013330668,0.000694407,1.15E-06,19.19720966,0.950410577,0.049507746,-7.272453007,52.2698187,210.002261,0.248901219,34484.57175,4.01765811,5.244594947,3374.869148,0.475806452,0.461538462,0.759259259,0.071428571,48.04698556,47.93469997,48.16068895,50.42735043,0.483201451,0.516798549,36.35103219,37.59354453,0.466431096,0.533568904,143.4226421,153.3978336,0.467410296,0.532589704,104.6218233,111.6784893,0.823184637,1.511457504,15.50031075,10.23291257,12.81846098,7.84E-05,6.91E-05,6.91E-05,106940,111545.5,0.189374403,0.144481883,0.020676268,3.61E-10,3.19E-10,3
32.92774721,64.35245589,1822.383838,149.5953735,64.51415619,0.082087742,0.03531224,1843,120.8319,0.065562615,183,41.91919192,72.22222222,784,4.829268293,0.00563232,0.000542398,8.00E-07,10.38411498,0.912040195,0.087830325,-7.519511003,45.61839733,207.0621414,0.220312593,29674.99109,4.539005172,5.179360707,3759.424522,0.505050505,0.505154639,0.775510204,0.137254902,49.46701529,49.46697623,49.47059494,49.48453608,0.445575271,0.554424729,30.45199467,33.96851033,0.499669494,0.500330506,146.3666453,146.4634273,0.497165263,0.502834737,105.7130995,106.3141459,0.904244013,1.285075957,9.220773965,7.83168521,8.247518628,1.93E-05,1.10E-05,1.10E-05,151981,143598.5,0.068171448,0.100201678,0.003954369,5.32E-11,3.04E-11,1
36.29877192,45.37577936,1653,87.50839849,45.47733535,0.05293914,0.027450562,1646,97.8516,0.059448117,130.75,24.03846154,61.53846154,366,5.2,0.0174495,0.001425268,6.17E-06,12.24296237,0.924186324,0.075487149,-6.553395558,32.15733222,119.3367247,0.269467193,12056.02109,3.711026894,4.788174109,1771.447179,0.418269231,0.419512195,0.61627907,0.018518519,48.76820471,48.81356841,48.72324175,48.29268293,0.452737532,0.547262468,21.64132823,23.79350895,0.542780827,0.457219173,87.91973352,80.69308716,0.536683062,0.463316938,64.02431815,59.48741624,0.926030256,1.292475606,10.37276432,9.228913015,9.537241476,2.60E-05,2.89E-05,2.89E-05,120936,124653.5,0.052331559,0.03829112,0.001726649,7.54E-11,8.37E-11,2
35.75446477,42.40317861,1677.828431,121.2701864,42.46023068,0.072278061,0.025272655,1685,120.0906,0.071270386,162.75,24.01960784,61.76470588,545,5.368421053,0.004220057,0.000565049,2.02E-06,7.468481496,0.881543713,0.118035201,-7.478598387,30.02391705,167.9860035,0.178728682,15844.9299,5.595072863,4.906860432,3759.575718,0.524509804,0.527363184,0.745283019,0.089285714,47.02189781,46.93494486,47.10486237,49.25373134,0.437208219,0.562791781,19.87466919,22.5491213,0.502129876,0.497870124,119.0367686,118.5307769,0.500115834,0.499884166,85.33684657,85.31707904,0.876691541,1.100041881,10.19935161,8.487904507,8.955992775,1.45E-05,1.75E-05,1.75E-05,48445,48680.5,0.116763113,0.140960388,0.00376374,4.23E-11,5.08E-11,2
34.1780045,48.03294768,1755.728682,101.818984,48.22061075,0.057992436,0.027357842,1760,102.2994,0.058124659,139,26.35658915,62.01550388,443,5.16,0.006286012,0.000647835,1.23E-06,9.703099902,0.906408534,0.093414326,-7.341873799,34.09712085,140.3744797,0.242901138,15036.811,4.116901258,4.884125851,2311.631488,0.511627907,0.504065041,0.661290323,0.125,49.55463828,49.54943206,49.56100244,50.40650407,0.447380273,0.552619727,22.80687491,25.34781669,0.472553375,0.527446625,96.49695162,101.9476968,0.471150827,0.528849173,70.1135337,74.28271903,0.818980518,1.209154163,9.119764392,8.566539627,8.804001406,4.37E-05,2.18E-05,2.62E-05,112686,117058,0.005513048,0.004351952,1.80E-05,1.91E-10,1.15E-10,2
33.29636837,167.6234459,1805.371951,295.7179504,168.1266794,0.163798906,0.092847042,1839.5,203.8575,0.110822234,282.25,46.34146341,66.46341463,1605,4.685714286,0.014630704,0.001142585,1.96E-06,12.80491333,0.927446843,0.072428982,-6.774461918,118.8835151,401.5186712,0.29608465,149960.6298,3.377412511,5.882947366,5424.376735,0.469512195,0.46875,0.72,0.15,48.82657934,48.73525835,48.87670938,40.625,0.539729366,0.460270634,87.34621406,80.66083159,0.61078721,0.38921279,313.798391,250.495136,0.605059098,0.394940902,230.3245442,186.0832917,0.718977973,0.840611667,8.410121362,7.235457659,7.581255496,3.02E-05,3.35E-05,3.35E-05,82881,87273.5,0.051976852,0.03349494,0.001892764,1.01E-10,1.12E-10,0
34.43435717,99.28326948,1743.283333,187.9351569,99.56105692,0.107805285,0.056951884,1773.5,157.1556,0.088613251,234.5,40.55555556,66.66666667,1167,4.615384615,0.008483539,0.001675622,8.79E-05,5.062919226,0.827895748,0.163521421,-6.391570789,70.40029849,256.3046301,0.274674314,56686.65426,3.640675333,5.460450935,3732.487779,0.466666667,0.453488372,0.756410256,0.166666667,49.6780394,49.86604879,49.54957466,47.09302326,0.448947056,0.551052944,47.17100733,52.26058304,0.508661885,0.491338115,182.7978359,179.6580492,0.504472643,0.495527357,133.4918588,132.3030294,0.834047602,1.036881613,8.693614019,7.946918828,8.291662326,2.54E-05,1.90E-05,1.90E-05,138080,134172,0.006790481,0.004984113,2.76E-05,8.05E-11,6.04E-11,1
33.0471639,101.6823672,1814.7125,212.1421898,101.2650797,0.116901267,0.056032218,1848,109.7124,0.059368182,147.5,36.25,72.5,1425,4,0.013556849,0.001551755,1.91E-06,8.736461469,0.897179729,0.10269372,-6.46836862,71.60522452,259.2216275,0.276231676,58313.05795,3.620149636,5.472735926,3753.684321,0.4125,0.407894737,0.709677419,0.052631579,37.46478873,32.29139755,40.91428599,47.36842105,0.142297121,0.857702879,27.29574495,67.01396716,0.133457196,0.866542804,94.6983105,241.3049567,0.134096214,0.865903786,69.68797495,177.0860722,0.730022663,0.972986076,13.99629423,10.92341177,11.66763951,6.79E-05,4.75E-05,4.07E-05,75954,75492,0.185883996,0.160584154,0.02282769,4.61E-10,2.77E-10,3
33.16930916,67.09508179,1806.805195,115.4176671,67.39672932,0.06387942,0.037134652,1820,78.5778,0.043174615,100,37.66233766,72.72727273,600,3.347826087,0.00874711,0.001162055,1.13E-06,7.527274564,0.882628333,0.117257359,-6.757564983,47.65668433,151.8217153,0.313898998,22730.42678,3.185738107,5.0635777,1934.656896,0.454545455,0.466666667,0.657142857,0.052631579,45.52058111,45.08072941,45.92672598,53.33333333,0.38324862,0.61675138,29.56597143,37.50653276,0.396435617,0.603564383,95.59170919,117.9493891,0.395248203,0.604751797,70.75281455,87.51799352,0.606866812,1.37663245,10.72541142,9.790737575,10.0641598,1.42E-05,2.13E-05,1.42E-05,20750,20750,0.083303058,0.083303058,0.009044466,1.01E-10,1.01E-10,3
34.56426929,62.735893,1735.504808,96.89667776,62.87566413,0.055831985,0.036148499,1733,88.2147,0.050902885,120.75,28.84615385,62.98076923,633,5.333333333,0.019910178,0.003472408,2.48E-05,5.733824434,0.85059499,0.148346884,-5.662906955,44.45980848,128.7303414,0.345371635,17980.35993,2.895431758,4.961768491,1490.919675,0.485576923,0.487804878,0.74,0.052631579,51.54577168,51.4663402,51.63479381,45.85365854,0.443595198,0.556404802,29.61734109,33.17019952,0.627903028,0.372096972,102.0063505,78.52518873,0.608254512,0.391745488,75.10819671,60.27631127,0.941577337,1.384669665,9.472997967,7.328412114,8.097959185,1.10E-05,1.10E-05,1.10E-05,225337,326204,0.025812373,0.020766953,0.000610401,3.03E-11,3.03E-11,1
33.7360279,99.5706822,1778.747664,146.9902508,100.0392142,0.082636933,0.055977969,1803,87.4734,0.048515474,114.5,34.57943925,68.22429907,792,4.458333333,0.019433438,0.00337565,3.31E-05,5.756946478,0.850770187,0.1477815,-5.691167288,70.73840677,196.1755842,0.360587211,43596.34707,2.773254208,5.346420211,2176.179057,0.542056075,0.54368932,0.839285714,0.107142857,50.86355786,50.84135844,50.89910824,46.60194175,0.483363117,0.516636883,49.18260436,50.84725024,0.672699929,0.327300071,160.8998524,112.2323365,0.650912657,0.349087343,118.9699354,87.1250257,0.865097833,1.202795641,7.846538449,6.532026794,6.9064418,1.56E-05,2.59E-05,2.59E-05,67344,67344.5,0.075714565,0.083635086,0.003773459,8.06E-11,1.34E-10,0
38.27417672,580.7306337,1620.397727,461.3140038,584.095832,0.284691836,0.358387712,1850,100.0755,0.054094865,498,59.09090909,88.63636364,1519,1.660377358,0.036866349,0.110346096,0.004029888,0.334097452,0.243756815,0.729597946,-2.204133525,413.0181236,508.9887455,0.81144844,660430.5607,1.23236419,6.526797272,2509.038013,0.590909091,0.609195402,0.867924528,0.038461538,49.82566248,50.84947688,48.85905265,47.12643678,0.449352811,0.550647189,276.8623304,306.4833259,0.518674964,0.481325036,366.569074,353.1241382,0.491152131,0.508847869,324.8273665,330.6271965,0.55787858,0.480156001,7.409972944,6.686650226,6.856358371,1.37E-05,2.06E-05,2.74E-05,22836,22836,0.111525124,0.111525124,0.009013699,9.39E-11,1.88E-10,0
41.47450738,79.40462983,1447.040541,178.2487324,79.62953606,0.123181575,0.054873811,1385.5,125.2797,0.090422014,191.25,25.67567568,64.18918919,902,3.441860465,0.002696133,0.001170315,1.76E-05,2.303766571,0.694160034,0.301315264,-6.750482282,56.30658493,244.4386534,0.230350577,43239.32871,4.341209003,5.342849053,4244.637131,0.5,0.482014388,0.776119403,0.075,46.79518072,47.40953891,46.1737902,53.23741007,0.34187338,0.65812662,32.94167739,45.70542967,0.411785743,0.588214257,156.8575892,187.4725366,0.408259104,0.591740896,113.3345874,136.4458469,0.634785999,0.671117304,10.22706402,7.990160961,9.539514779,7.37E-05,6.91E-05,6.45E-05,108610,114240,0.117666287,0.120226612,0.006075829,3.40E-10,2.97E-10,3
33.98876245,45.7185112,1765.441176,87.04894422,45.83041206,0.04930719,0.025896366,1761.5,91.9212,0.05218348,125.25,25.98039216,64.21568627,420,5.368421053,0.009825747,0.001700898,3.78E-06,5.776800145,0.852158195,0.147513879,-6.376599042,32.40699515,119.0167057,0.272289465,12117.04057,3.672562211,4.790366672,1748.385024,0.519607843,0.512690355,0.801980198,0.074074074,49.55534273,49.552919,49.55843089,46.70050761,0.446770852,0.553229148,21.66166482,24.10471175,0.52418153,0.47581847,86.16854953,82.09724306,0.518838091,0.481161909,62.82613569,60.50204314,0.965641968,1.479979845,9.504059243,7.133526894,7.912120129,5.51E-06,1.38E-05,1.38E-05,19631,19631,0.217187456,0.217187456,0.029983498,1.52E-11,3.80E-11,1
34.43253373,66.47264283,1743.060914,103.9897775,66.64220718,0.059659291,0.038135582,1761,72.6474,0.041253492,99,26.9035533,59.39086294,696,5.184210526,0.030699218,0.004566261,6.59E-05,6.723053241,0.868893591,0.129240921,-5.389060504,47.12315661,139.1069182,0.338754946,20593.63337,2.951986416,5.020703087,1642.566932,0.472081218,0.454545455,0.705882353,0.111111111,50.3692386,50.46495288,50.28789683,44.38502674,0.375838291,0.624161709,28.88944444,37.22950305,0.649981108,0.350018892,112.1499531,82.2989837,0.621759842,0.378240158,81.89081748,63.87158451,0.973796662,1.325829165,7.552408254,6.039931555,6.413632333,2.89E-06,8.68E-06,5.79E-06,0,0,0.166532557,0.166532557,0,8.37E-12,1.67E-11,2
34.81228488,40.26101388,1723.656566,63.69528692,40.36168771,0.036953584,0.023357909,1733,71.1648,0.041064512,94.25,19.6969697,62.62626263,289,5.210526316,0.023188207,0.002814694,8.18E-06,8.238270254,0.891474309,0.108211346,-5.872901854,28.54002308,85.5561723,0.333582281,7671.062816,2.997761147,4.591825649,1025.907877,0.444444444,0.440414508,0.705882353,0.06122449,50.60985268,50.6178211,50.60134329,46.11398964,0.471876791,0.528123209,19.60600439,20.7416076,0.530588297,0.469411703,62.32039247,58.61763644,0.524708753,0.475291247,46.19646483,43.96726957,0.943955871,1.579665754,6.832665177,5.752953261,6.117140621,2.91E-06,2.91E-06,2.91E-06,0,0,0.073580687,0.073580687,0,8.47E-12,8.47E-12,2
39.77907761,359.127584,1532.624161,378.4600996,360.346836,0.246936013,0.234322017,1696,123.0558,0.072556486,186,42.28187919,69.79865772,1411,4.515151515,0.041440235,0.037186263,0.00425996,1.114396356,0.499963885,0.44864099,-3.291815872,254.8036913,471.0818411,0.540890497,377096.0226,1.848803048,6.283422062,3483.750174,0.463087248,0.450704225,0.6875,0.138888889,49.89784005,51.28727339,48.66555459,50.70422535,0.40942358,0.59057642,163.03933,195.8141212,0.505583777,0.494416223,334.9599852,331.2399574,0.483818567,0.516181433,263.4198311,272.0873752,0.514804889,0.434922319,6.773069796,5.902385015,6.17875315,2.62E-05,8.74E-06,8.74E-06,105195,103515,0.004732443,0.002365984,3.33E-05,1.15E-10,3.82E-11,2
33.46018723,106.541959,1796.284848,130.4156491,106.697639,0.072602989,0.059312396,1809,88.956,0.049174129,121,32.72727273,60.60606061,1257,5,0.021233019,0.003352717,2.00E-05,6.333078273,0.86293036,0.13625765,-5.69798423,75.44662407,147.8604209,0.51025571,35046.25548,1.959801685,5.251611733,1159.108408,0.527272727,0.519230769,0.802469136,0.119047619,56.32449058,58.05303774,55.13005587,44.23076923,0.780380802,0.219619198,66.75550574,35.41350822,0.747666627,0.252333373,127.8515319,74.27442273,0.754441758,0.245558242,101.9860573,58.18421794,0.932259822,1.118752396,7.65544943,6.901923047,7.088745625,5.03E-05,4.69E-05,4.69E-05,147678,137204,0.051780726,0.045578258,0.001637176,1.69E-10,1.57E-10,0
35.06024289,146.177128,1713.333333,230.980479,146.5007121,0.134813509,0.08531739,1778,72.6474,0.040859055,101.5,34.9726776,67.75956284,1188,5.228571429,0.040504786,0.004116221,0.000227739,9.840283697,0.903141996,0.091780077,-5.492819669,103.591647,305.3149428,0.339294389,99362.53678,2.947293065,5.704192781,3599.410453,0.546448087,0.537142857,0.765957447,0.136363636,46.42420289,46.1966114,46.67957239,41.71428571,0.382702856,0.617297144,64.11973003,81.43441248,0.556003739,0.443996261,227.6600967,203.4406415,0.538095384,0.461904616,167.2430259,154.9510538,0.705338059,0.735897431,10.16953442,7.897151133,8.774825616,1.90E-05,6.34E-06,6.34E-06,84291,60468,0.016317264,0.006420202,0.000441571,6.04E-11,2.01E-11,1
35.42218774,49.87726112,1693.662791,119.2215546,50.16294737,0.070392734,0.029449346,1696,103.782,0.061192217,138,25.58139535,75.58139535,476,4.095238095,0.013197225,0.001060658,3.91E-06,12.44248987,0.925355109,0.074370574,-6.848865927,35.47056025,165.7150304,0.214045522,18466.29723,4.671903382,4.973349931,3096.818443,0.430232558,0.43373494,0.75,0.136363636,48.72931442,48.7374871,48.72693525,43.37349398,0.395563185,0.604436815,22.3133795,27.58245215,0.609680797,0.390319203,129.3937081,103.531346,0.600296958,0.399703042,92.84562078,75.76124097,0.570462625,1.052521181,11.17998005,7.974630964,9.280296658,5.43E-05,5.43E-05,5.43E-05,57266,59767,0.216924845,0.243159279,0.013005267,3.69E-10,3.69E-10,3
35.40333372,186.6171231,1698.439024,256.4539329,187.7729133,0.1509939,0.109875668,1768,103.0407,0.058280939,133,31.70731707,63.41463415,1113,5.125,0.05598923,0.010039473,0.000368812,5.576909453,0.843242856,0.151202537,-4.601230697,132.7755003,339.4390787,0.391161503,141589.0472,2.556488794,5.857999769,3471.088803,0.512195122,0.506493506,0.717948718,0.157894737,51.06872739,50.75093719,51.2410932,41.55844156,0.507539078,0.492460922,94.59512408,93.17939686,0.633759887,0.366240113,270.2241838,205.420979,0.617008955,0.382991045,202.4467177,159.4994962,0.705916406,0.833193254,7.992051965,6.986322881,7.205877741,2.85E-05,2.85E-05,2.85E-05,73585,58588,0.09755935,0.059588397,0.011636613,2.03E-10,2.03E-10,3
38.64357574,57.87776954,1552.806867,99.4588008,57.99993566,0.064050979,0.037272999,1550,103.782,0.066956129,137,38.19742489,71.67381974,500,5.974358974,0.01570964,0.002377632,1.59E-05,6.60726292,0.867785228,0.13133808,-6.041650197,41.01214781,134.6072258,0.304680136,17343.26102,3.282130612,4.94610087,1767.193986,0.459227468,0.465217391,0.672897196,0.031746032,49.36126245,49.38348473,49.34015826,46.95652174,0.474360558,0.525639442,28.24808924,29.73574088,0.554711907,0.445288093,100.2540942,89.8232811,0.547885854,0.452114146,73.65065498,66.90454436,1.02355199,1.607681986,22.61399397,17.94541206,19.27190702,2.20E-05,2.75E-05,2.75E-05,221080,202386,0.323666724,0.376913859,0.043627501,6.05E-11,7.57E-11,1
38.77193596,60.13622746,1548.040323,110.990031,60.36752139,0.071697119,0.03884668,1540,121.5732,0.078943636,165,40.32258065,75,540,4.769230769,0.016817819,0.001980487,5.06E-06,8.491757551,0.894404669,0.105326213,-6.224412313,42.68628374,150.9899395,0.282709457,20248.19108,3.537200389,5.01335634,2136.32669,0.427419355,0.43442623,0.641509434,0.071428571,51.36767914,51.30416266,51.42872991,50,0.533048719,0.466951281,31.1729049,29.17625916,0.454192707,0.545807293,101.757889,111.5495129,0.460031423,0.539968577,75.2542955,81.53081605,0.754143503,1.564702019,20.21561842,18.41326842,19.08159837,4.15E-05,3.63E-05,3.63E-05,119401,127482,0.190797945,0.16550021,0.02565764,2.15E-10,1.88E-10,0
37.85238654,58.924528,1585.417582,87.32354474,59.23710688,0.055079208,0.037166566,1590,99.3342,0.06247434,130.5,37.36263736,74.72527473,425,3.956521739,0.020083719,0.005579436,1.38E-05,3.599596944,0.782168948,0.21729348,-5.188667659,41.88695997,114.2006931,0.366783763,15027.87086,2.726402041,4.883867564,1245.428011,0.483516484,0.488636364,0.744186047,0.166666667,51.53827808,51.7130029,51.37807915,44.31818182,0.468838903,0.531161097,28.68924944,30.53658701,0.633201429,0.366798571,90.874008,69.16439101,0.613701481,0.386298519,67.38381988,53.46118279,0.62353054,1.752538756,20.56409667,18.45751279,18.97707867,2.74E-05,4.11E-05,4.11E-05,53426,38916,0.189859205,0.149248419,0.031233698,1.88E-10,2.82E-10,0
35.06196028,78.69343048,1711.777778,120.2052171,79.00882515,0.070222443,0.045971756,1703,117.1254,0.068775925,157.5,48.41269841,79.36507937,596,4.666666667,0.03311001,0.002512306,9.01E-06,13.17913093,0.929238817,0.070508353,-5.986554216,55.86767604,160.5251589,0.348030654,28174.32937,2.87331012,5.156823697,1844.954254,0.468253968,0.471544715,0.689655172,0.027777778,50.36297641,50.3871789,50.339842,50.40650407,0.522976894,0.477023106,40.402561,38.58667453,0.468191212,0.531808788,109.8385364,117.0633272,0.474110377,0.525889623,82.75527481,87.15719711,0.715830993,1.45167712,21.05267176,16.30679386,18.41476055,5.07E-05,5.53E-05,5.53E-05,99666,101932.5,0.40858772,0.389712867,0.060970356,2.34E-10,2.55E-10,3
38.7311515,47.08814186,1549.283262,95.65768947,47.18410487,0.061743189,0.030393501,1540,97.8516,0.06354,131,29.18454936,66.9527897,504,5.418604651,0.01345572,0.001721277,8.94E-06,7.817290937,0.886064701,0.113346773,-6.364689068,33.36420052,131.0745797,0.254543639,13738.80847,3.928599448,4.844919179,2059.758087,0.454935622,0.449339207,0.607843137,0.015151515,49.02383655,48.99175445,49.05670315,43.17180617,0.426710497,0.573289503,21.79722569,25.26513091,0.547813129,0.452186871,97.01406267,88.14089346,0.540442335,0.459557665,70.30948514,64.83495947,1.070906046,1.566643253,22.09270608,18.61018702,19.52591569,2.48E-05,3.86E-05,3.86E-05,145518,143939,0.336373861,0.154289072,0.113232856,6.83E-11,1.06E-10,1
37.78219538,60.06878773,1587.617512,84.42521492,60.19801949,0.053177301,0.037835806,1600,87.4734,0.054670875,115,40.55299539,70.50691244,441,5.864864865,0.016107392,0.005076408,1.65E-05,3.172989982,0.759772297,0.239449951,-5.283151338,42.56642779,110.5570515,0.385017755,14784.39393,2.597282816,4.876773636,1148.59172,0.511520737,0.511737089,0.651376147,0.109090909,48.80952381,48.72384121,48.88885657,46.47887324,0.393351673,0.606648327,26.70127599,33.15965607,0.559284123,0.440715877,82.6804236,73.39488525,0.537855705,0.462144295,61.43700264,56.94897704,0.956728615,1.48637782,17.77396172,16.4289779,17.00481976,3.18E-05,3.18E-05,3.18E-05,167831,155982.5,0.075729887,0.050236898,0.004747543,9.21E-11,9.21E-11,2
