ECG_Rate_Mean,HRV_RMSSD,HRV_MeanNN,HRV_SDNN,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_pNN50,HRV_pNN20,HRV_TINN,HRV_HTI,HRV_LF,HRV_HF,HRV_VHF,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,HRV_SD1,HRV_SD2,HRV_SD1SD2,HRV_S,HRV_CSI,HRV_CVI,HRV_CSI_Modified,HRV_PIP,HRV_IALS,HRV_PSS,HRV_PAS,HRV_GI,HRV_SI,HRV_AI,HRV_PI,HRV_C1d,HRV_C1a,HRV_SD1d,HRV_SD1a,HRV_C2d,HRV_C2a,HRV_SD2d,HRV_SD2a,HRV_Cd,HRV_Ca,HRV_SDNNd,HRV_SDNNa,HRV_ApEn,HRV_SampEn,max_GSR,min_GSR,mean_GSR,number_of_peaks,number_of_peaks_SCIPY,number_of_valleys,mean_time_between_peaks,median_time_between_peaks,mean_height_of_peaks,median_height_of_peaks,variance_height_of_peaks,ratio_of_peaks,ratio_of_valleys,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,labels
0.327263996,0.103651628,0.499292068,0.264576893,0.103613211,0.262631573,0.102929608,0.477886057,0.225274725,0.267163711,0.212256267,0.454155079,0.537978142,0.263870454,0.62025757,0.095742014,0.010336027,0.00716865,0.155306181,0.828286797,0.162033676,0.319753245,0.103613211,0.328872911,0.188701354,0.047139172,0.248490158,0.512961584,0.376637989,0.445272729,0.397094252,0.681498582,0.354166668,0.647584504,0.682202341,0.612552695,0.379469307,0.438906997,0.561093003,0.088863362,0.127997613,0.610160907,0.389839093,0.318323998,0.291565673,0.597048585,0.402951415,0.272838021,0.254629395,0.689785944,0.236137096,0.223249282,0.248097361,0.240472512,0.245262588,0.233128834,0.254350736,0.539035997,0.411313166,0.005810735,0.004185886,4.85E-05,0.114233354,0.11913215,0.681726247,0.195636085,0.285674665,0.965341983,0.565528275,0.175556162,0.678422648,0.580557159,0.547151564,0.28325064,0.432060988,0.518067834,0.530676772,0.442174139,0.580192558,0.439296444,0.274764013,0.655865742,0.805540661,0.518067834,0.530676772,0.442174139,0.580192558,0.297253015,0.250490334,0.260457827,0.726432129,0.22694278,0.470059179,0.500108407,0.401342706,0.277895994,0.3647138,0.618019608,0.467778348,0.426435786,0.487015605,0.597158918,0.580383845,0.499110651,0.758263547,0.526880953,0.481957629,0.404396532,0.461884617,0.396212838,0.30671449,0.519371041,0.336306167,0
0.276190097,0.106872644,0.558260193,0.306402545,0.105893417,0.290019809,0.100752631,0.533733133,0.137362637,0.151512648,0.115320334,0.404864422,0.631598361,0.332359968,0.497737557,0.156257558,0.009463818,0.000145542,0.271942658,0.912430535,0.087878806,0.307990359,0.105893417,0.33344844,0.190243646,0.048550675,0.246619479,0.517532595,0.379021369,0.321625001,0.295528727,0.616467895,0.111842105,0,0,0.013013121,0.392273586,0,1,0.04140392,0.173504277,0,1,0.133592726,0.415697728,0,1,0.114807103,0.361861066,0.557703191,0.213768829,0.398272747,0.369412941,0.367196694,0.705468327,0.582822086,0.544846051,0.296508836,0.231425734,0.165894298,0.143271127,0.040151108,0.71022665,0.546351085,0.648361257,0.193090213,0.272473266,0.536865067,0.287017517,0.155281021,0.633337704,0.828540256,0.799393195,0.571344115,0.730853691,0.871995802,0.926366117,0.390623077,0.880546737,0.124631313,0.407370318,0.845442877,0.662634965,0.871995802,0.926366117,0.390623077,0.880546737,0.51093388,0.46124149,0.35218375,0.420336502,0.262103053,0.21491619,0.876061265,0.726778549,0.439394702,0.791965271,0.901410439,0.521513234,0.13567738,0.34987329,0.316178485,0.535169606,0.879837361,0.494246293,0.322860254,0.568707099,0.392359467,0.33948515,0.307061117,0.503541823,0.534013933,0.383426923,1
0.280687261,0.060435935,0.551732342,0.139278953,0.060573127,0.130369667,0.056019479,0.512743628,0.07967033,0.087474391,0.062395543,0.421033079,0.635245902,0.113352801,0.367892977,0.098885946,0.006719748,8.18E-05,0.233550476,0.894758212,0.105633295,0.263695044,0.060573127,0.164983629,0.22754648,0.017669664,0.207027919,0.365292623,0.174486409,0.417603308,0.426450553,0.543363866,0.111842105,0.427143146,0.496448664,0.361021885,0.669604784,0.344873052,0.655126948,0.046824914,0.082488895,0.42765764,0.57234236,0.135466047,0.167309272,0.420978262,0.579021738,0.117444522,0.147392952,0.401329498,0.35507557,0.290312014,0.323247528,0.307006816,0.12398484,0.261349693,0.190093708,0.081003744,0.063610501,0.074201854,0.074192354,0.015908107,0.146343374,0.199211045,0.399384287,0.492353875,0.318772221,0.173050123,0.171367694,0.245440691,0.415494279,0.163937412,0.192982644,0.422100137,0.145876809,0.107663613,0.162317472,0.576564023,0.126292779,0.558717451,0.26048741,0.291316681,0.08452036,0.107663613,0.162317472,0.576564023,0.126292779,0.29591751,0.298597839,0.263573722,0.345716204,0.1907277,0.568931826,0.266764249,0.213412684,0.41089874,0.170285355,0.149036833,0.187597088,0.386627368,0.230049786,0.278856233,0.632120619,0.745591124,0.241526046,0.555319921,0.144113423,0.634137866,0.318534954,0.497577766,0.295651746,0.436821784,0.297646182,1
0.332047121,0.054583311,0.492870531,0.10727782,0.054523349,0.106138633,0.053685118,0.447526237,0.097527473,0.118036214,0.08551532,0.320104062,0.478822509,0.122113087,0.763197587,0.232041446,0.022988087,0.002015049,0.176607697,0.855854483,0.143534443,0.431360437,0.054523349,0.128763078,0.258714572,0.013547235,0.18056987,0.327411358,0.124591738,0.488439686,0.473538562,0.658663028,0.111842105,0.746617474,0.744321499,0.757327403,0.321846581,0.431246901,0.568753099,0.046947578,0.069113519,0.804071821,0.195928179,0.148916572,0.087924803,0.764345456,0.235654544,0.128232033,0.082163549,0.826318813,0.357889203,0.248974099,0.222888331,0.233201469,0.089334055,0.134969325,0.147255689,0.879669427,1,0.022813541,0.018293595,0.001073621,0.035602964,0.059763314,0.770190898,0.137421663,0.169374035,0.380951356,0.158738642,0.186760546,0.780645979,0.454447606,0.312771956,0.165356894,0.195041248,0.384747728,0.363848817,0.302664943,0.302064427,0.484074754,0.397068568,0.567419109,0.679633499,0.384747728,0.363848817,0.302664943,0.302064427,0.280389956,0.433082748,0.321454491,0.450794844,0.23712961,0.408678649,0.519865346,0.332930709,0.283653207,0.315989694,0.56319389,0.441542019,0.312377997,0.353270193,0.374407105,0.437356134,0.604430119,0.867785512,0.669023387,0.455366506,0.538606544,0.502992904,0.686993891,0.362202584,0.693330796,0.468263336,0
0.3015528,0.104037507,0.528569535,0.19383103,0.104253048,0.18684902,0.100624217,0.5,0.096153846,0.10859508,0.078551532,0.385739588,0.562976865,0.164321741,0.588989442,0.226354788,0.022306766,0.00269294,0.177341831,0.856067256,0.142845185,0.427031889,0.104253048,0.234555996,0.273782914,0.035778519,0.169434807,0.470532926,0.201643627,0.617366186,0.598028147,0.79682323,0.227678571,0.710444377,0.72006133,0.70624948,0.356637081,0.488166587,0.511833413,0.093666784,0.123638203,0.876920904,0.123079096,0.272407266,0.15579743,0.833110591,0.166889409,0.236869789,0.146452002,0.729211105,0.294219547,0.195290194,0.190429344,0.188475437,0.139144559,0.317791411,0.346720214,0.262897162,0.206449032,0.067418845,0.074489142,0.006637052,0.114389988,0.264299803,0.58944755,0.354008002,0.207400378,0.138588861,0.150634309,0.197232927,0.576773206,0.223975421,0.377383023,0.776987348,0.420241889,0.126091828,0.082864004,0.547697393,0.051744989,0.232657565,0.292026527,0.733807755,0.327880046,0.126091828,0.082864004,0.547697393,0.051744989,0.191967246,0.375638134,0.321454491,0.450794844,0.281060299,0.626450197,0.457052803,0.395157062,0.385768046,0.50971716,0.283198828,0.316767748,0.473739731,0.321605179,0.317423223,0.923996364,0.579015124,0.765111826,0.708895356,0.300348935,0.554643341,0.482946465,0.607548037,0.063504752,0.668828828,0.190444741,0
0.468639072,0.750040353,0.397844241,0.736929236,0.75198422,0.795241517,0.816469907,0.535232384,0.119505495,0.130659056,0.505849582,0.666350634,0.890573771,0.357313512,0.031930334,0.434298336,0.775538613,0.32912475,0.005164145,0.118864032,0.852135897,0.961130093,0.75198422,0.725226883,0.720281381,0.571108914,0.029000597,0.909728716,0.239070932,0.728884298,0.743951139,0.836675332,0.081730768,0.655411939,0.720376466,0.564610433,0.381022827,0.439487753,0.560512247,0.637335214,0.912145081,0.626444258,0.373555742,0.703664263,0.640856547,0.575575855,0.424424145,0.746742178,0.729510747,0.339128063,0.041241051,0.18088065,0.196731469,0.186595453,0.118570655,0.252760736,0.366800535,0.08914706,0.070005273,0.099428278,0.099419037,0.015853991,0.135222342,0.370808679,0.751203159,0.157923624,0.16858927,0.388072487,0.158991903,0.125347516,0.72955431,0.456724443,0.451627314,0.597141789,0.420241889,0.534928596,0.630524177,0.534347303,0.657444748,0.535476738,0.837073741,0.376580135,0.770582792,0.534928596,0.630524177,0.534347303,0.657444748,0.40418175,0.225602461,0.321454491,0.450794844,0.157505236,0.334479764,0.667993276,0.552346668,0.277907727,0.339215341,0.558054491,0.30522761,0.197066131,0.11291614,0.476372527,0.581107009,0.339890753,0.161778786,0.489533193,0.313961011,0.410475868,0.132509061,0.207454797,0.497050502,0.074901845,0.142370739,0
0.586469346,0.07696267,0.25472976,0.247840392,0.076942225,0.308929977,0.098010522,0.187031484,0.166208791,0.274316554,0.164066852,0.283807944,0.498216659,0.193522697,0.386614753,0.026708578,0.006777911,0.001427,0.06770195,0.66586797,0.330017744,0.264779879,0.076942225,0.310260237,0.144806516,0.035468674,0.312335657,0.469204167,0.434225052,0.521363637,0.460639521,0.70892468,0.159375,0.494726378,0.586847004,0.37817531,0.665144951,0.285652813,0.714347187,0.054885644,0.107778309,0.45262014,0.54737986,0.263931256,0.307300905,0.441951897,0.558048103,0.22291203,0.264549249,0.436779104,0.108091941,0.273863259,0.24985982,0.287313196,0.768272875,0.847852761,0.863453815,0.423991162,0.350210298,0.104917585,0.107196982,0.010686638,0.520699215,0.585798817,0.388306439,0.473888909,0.604510345,0.705819434,0.61582305,0.376385433,0.382068733,0.56188707,0.56319698,0.624638779,0.676079367,0.746618165,0.564501199,0.133174713,0.60532739,0.55776332,0.71420933,0.416090872,0.673605786,0.746618165,0.564501199,0.133174713,0.60532739,0.586580992,0.886200614,0.67665566,0.692499264,0.923546629,0.465998562,0.615119137,0.863319343,0.395218294,0.671047097,0.696171662,0.504573809,0.148634876,0.307677022,0.318389699,0.785529044,0.719801887,0.461110948,0.259593879,0.540540518,0.440517956,0.319508179,0.738824197,0.406012626,0.783511885,0.814179492,1
0.31085802,0.031735863,0.517584406,0.090262605,0.031714569,0.086492308,0.029416901,0.468890555,0.104395604,0.12310039,0.090529248,0.287296385,0.498641916,0.065569419,0.770183377,0.111752163,0.010514008,0.000298272,0.177972194,0.857752958,0.142518929,0.322046422,0.031714569,0.113526513,0.186339582,0.00845865,0.251396276,0.263636011,0.153541639,0.566122995,0.528974075,0.744911053,0.157407407,0.641078745,0.670047455,0.613167574,0.361219779,0.435792204,0.564207796,0.027950498,0.041151115,0.63539908,0.36460092,0.115707118,0.095117482,0.620205756,0.379794244,0.097811543,0.082704057,0.856874204,0.39125497,0.249999326,0.21494522,0.226225622,0.029886302,0.169325153,0.184738956,0.076635397,0.060180133,0.19387504,0.193866768,0.052737297,0.011951193,0.07495069,0.363310773,0.493355693,0.365748059,0.506421225,0.44157988,0.180477118,0.363845519,0.593764873,0.547102125,0.368957336,0.454857536,0.541673409,0.511484793,0.302483026,0.588081558,0.353015884,0.526038373,0.643837997,0.868904696,0.541673409,0.511484793,0.302483026,0.588081558,0.368812666,0.345440213,0.222607573,0.270560353,0.252230784,0.41182267,0.297580364,0.291492231,0.441844853,0.258764105,0.527461945,0.59786875,0.469316726,0.651487621,0.393560337,0.361263106,0.830661253,0.554424222,0.570903911,0.57108548,0.426959121,0.754215002,0.715455999,0.499431918,0.731204197,0.724790377,0
0.32719686,0.059600252,0.499108451,0.119533495,0.059563478,0.11766275,0.058388819,0.468515742,0.068681319,0.079877215,0.061281337,0.297864874,0.421207456,0.138837271,0.733507978,0.360735458,0.030690447,0.005371832,0.208016118,0.878077696,0.12024242,0.473304653,0.059563478,0.145039517,0.252161909,0.01581521,0.18572417,0.349339797,0.141643249,0.457632672,0.399449037,0.611186903,0.236111111,0.684234034,0.705450243,0.663813675,0.253564367,0.334266673,0.665733327,0.045209459,0.0816344,0.839975374,0.160024626,0.17018616,0.095523707,0.786116113,0.213883887,0.145031383,0.090772325,0.867228399,0.33729058,0.185581955,0.170372579,0.169976829,0.001515972,0.106503067,0.07751004,0,0,0.148596925,0.148588189,0,0.001253074,0.032938856,0.454464538,0.3598574,0.56412439,0.976461832,0.714543962,0.235980734,0.453584253,0.667920044,0.617131112,0.377308726,0.643851007,0.583073204,0.553361022,0.242748667,0.447575151,0.5288543,0.479307545,0.474405912,0.870680236,0.583073204,0.553361022,0.242748667,0.447575151,0.28450264,0.16836652,0.321454491,0.450794844,0.135539891,0.261567733,0.439035143,0.495059698,0.431363077,0.364818432,0.857807782,0.743865909,0.346119547,0.736917743,0.437027507,0.403265058,0.539791132,0.676668085,0.806843279,0.783959927,0.415273975,0.602706422,0.333476003,0.512517084,0.497122848,0.544347724,1
0.341178597,0.024408655,0.483089252,0.049911441,0.024396699,0.049295284,0.023408022,0.447526237,0.065934066,0.079129884,0.055988858,0.215362806,0.473132969,0.030793735,0.738747321,0.271142488,0.018356797,0.000657635,0.256124882,0.905501438,0.094605327,0.399196166,0.024396699,0.061041159,0.247039298,0.004600131,0.189896004,0.189762683,0.072304912,0.394545454,0.367970585,0.611186903,0.130102041,0.69699214,0.71138419,0.685575953,0.333950353,0.471726248,0.528273752,0.023041858,0.030777654,0.645817816,0.354182184,0.065701169,0.047839006,0.629669291,0.370330709,0.056622794,0.043112031,0.82933889,0.426152573,0.161825681,0.158675948,0.158847409,0.001732539,0.035705521,0.038955823,0,0,0.065511468,0.065501879,0,0.001409708,0.016706114,0.862323524,0.071772753,0.143681149,0.512501494,0.215823541,0.3727201,0.871980451,0.467591812,0.372619238,0.198645583,0.266261945,0.487156201,0.508391056,0.407733073,0.573463324,0.727380337,0.546113308,0.289272269,0.843994263,0.487156201,0.508391056,0.407733073,0.573463324,0.923741396,0.353489017,0.182756204,0.569559406,0.267331959,0.498012199,0.700515944,0.488165964,0.221072121,0.349945311,0.613659039,0.445273686,0.355265815,0.526177603,0.691130466,0.614748013,0.267805148,0.877812934,0.421488787,0.48373972,0.495793879,0.503407199,0.462530233,0.260148111,0.493278384,0.279239879,1
0.524046748,0.452517252,0.325383049,0.593771723,0.45257875,0.681557765,0.522789247,0.419790105,0.162087912,0.203666444,0.15821727,0.473918295,0.588244031,0.328643483,0.600301659,0.488856642,0.260384024,0.347915544,0.029938956,0.430021391,0.509622101,0.794533143,0.45257875,0.665767062,0.452341494,0.325212064,0.085181832,0.819173443,0.348669452,0.437101891,0.390892216,0.585607094,0.295138889,0.659239018,0.737370591,0.551176053,0.547367669,0.382337182,0.617662818,0.365541264,0.570787044,0.605155263,0.394844737,0.637384824,0.596790617,0.563754115,0.436245885,0.594646591,0.589338876,0.28443645,0.025405843,0.15985864,0.164766472,0.161160161,0.253925284,0.107239264,0.117001339,0.410659702,0.317332099,0.003971148,0.001845636,5.86E-05,0.168272168,0.075345168,0.497534446,0.507232828,0.258968561,0.214714167,0.215924845,0.549478919,0.489488372,0.018114938,0.063313878,0.757547881,0.05140621,0.020523967,0.109748742,0.812406239,0.141163041,0.125196703,0.840217405,0.892884416,0.518254558,0.020523967,0.109748742,0.812406239,0.141163041,0.191967246,0.375638134,0.321454491,0.450794844,0.281060299,0.951726893,0.183518191,0.175193348,0.406312981,0.284081289,0,0.117341484,0.96704113,0.386741928,0.162223797,0.443443922,0.689408045,0.895564622,0.77011321,0.053472451,0.964130053,0.538634192,0.583495638,0.064163126,0.430865517,0.118560673,1
0.291396855,0.113397107,0.543047302,0.165192926,0.113162893,0.156636557,0.108517266,0.504497751,0.098901099,0.111199764,0.085793872,0.364535703,0.440710383,0.287762145,0.696832579,0.247820581,0.022145283,0.001623017,0.195634253,0.870835495,0.128796494,0.425987759,0.113162893,0.158770042,0.422003145,0.028358172,0.095298067,0.4352565,0.087282237,0.583619835,0.543543665,0.74559143,0.252976191,1,1,1,0.246392356,0.913286978,0.086713022,0.135628498,0.076032982,0.998832357,0.001167643,0.203109977,0.079365471,1,0,0.194803732,0.077154094,0.81448816,0.264798059,0.188982995,0.205505536,0.195318582,0.514889009,0.575460123,0.627844712,0.57650462,0.420607963,0.046025473,0.040471522,0.002879592,0.252854659,0.309664694,0.175858495,0.83030006,0.812337134,0.489981135,0.680201848,0.894618653,0.191462333,0.47951476,0.517260042,0.377282653,0.386819886,0.387606011,0.442106185,0.48258232,0.530806244,0.373742194,0.250648812,0.63718596,0.739720756,0.387606011,0.442106185,0.48258232,0.530806244,0.297371801,0.450968979,0.321454491,0.450794844,0.24399378,0.325934691,0.175608998,0.388969465,0.693001439,0.597752612,0.485875319,0.618265082,0.437595384,0.6798246,0.609414213,0.449444978,0.454754109,0.638343018,0.568374427,0.524931006,0.25508287,0.363805069,0.53344254,0.79512254,0.49433229,0.551158598,0
0.350307954,0.166611079,0.474566939,0.338951918,0.16642462,0.343954029,0.170074684,0.48125937,0.068681319,0.078317395,0.064066852,0.39024144,0.55551823,0.269445182,0.742340013,0.477698403,0.027521493,0.018589795,0.306989467,0.919671565,0.074574016,0.457412182,0.16642462,0.405749259,0.252696132,0.084176185,0.185296425,0.603653276,0.361674517,0.627391952,0.583445082,0.694783896,0.289772727,0.475055981,0.539764306,0.413291268,0.129391575,0.344091902,0.655908098,0.129334622,0.217983994,0.687148614,0.312851386,0.412393318,0.33945424,0.651248605,0.348751395,0.356433683,0.30885942,0.526360606,0.130769882,0.271964402,0.246068935,0.25860903,0.175961018,0.077791411,0.084872825,0.329054774,0.185368665,0.014326294,0.005469554,0.000776669,0.082749871,0.03964497,0.607860049,0.190639448,0.225241741,0.501209431,0.274934523,0.128190019,0.619721417,0.734863243,0.707740007,0.447747773,0.779130544,0.614712809,0.58802316,0.298175049,0.636612255,0.760731359,0.527368175,0.256506698,0.857926074,0.614712809,0.58802316,0.298175049,0.636612255,0.389682622,0.33828572,0.203798528,0.270560353,0.238502444,0.327168451,0.674977121,0.345561968,0.118190528,0.277610964,0.402910147,0.173182583,0.3870291,0.245356642,0.738819634,0.772333755,0.209156045,0.922700879,0.574540934,0.189460785,0.633128769,0.418338525,0.401090534,0.286093823,0.567793772,0.371243283,0
0.363634096,0.037319379,0.458327985,0.145851426,0.037512069,0.149981422,0.037827296,0.419790105,0.126373626,0.158725884,0.104735376,0.282728608,0.68105223,0.08043536,0.516698987,0.151967884,0.006005761,0.000308889,0.389610583,0.94664886,0.053350142,0.24971076,0.037512069,0.186776335,0.128659237,0.013968964,0.342474605,0.331720591,0.3051621,0.362103594,0.353091011,0.672578444,0.289772727,0.597280157,0.638394506,0.555437652,0.206534406,0.362498846,0.637501154,0.029506704,0.051878169,0.774438681,0.225561319,0.206343685,0.138277137,0.751517841,0.248482159,0.17216449,0.119241755,0.355106301,0.241612127,0.30531578,0.24922685,0.277582916,0.558202491,0.666257669,0.726907631,0.223554718,0.183219703,0.193640304,0.21708204,0.02287467,0.566123146,0.727810651,0.72272155,0.243993643,0.227940129,0.207895102,0.141415629,0.175988955,0.703336216,0.228620295,0.245673759,0.438694823,0.18787939,0.450037356,0.781297717,0.474634624,0.67304472,0.716307603,0.502556454,0.355367579,0.81326389,0.450037356,0.781297717,0.474634624,0.67304472,0.390918343,0.286415649,0.321454491,0.450794844,0.180843415,0.600463904,0.315413881,0.63377343,0.821083689,0.825603192,0.432146803,0.640715213,0.431192165,0.476633579,0.361602674,0.665566712,0.684649779,0.834494701,0.438892013,0.595151689,0.553088822,0.595360562,0.396748548,0.474549774,0.371221968,0.384422494,1
0.362939926,0.220905606,0.462270989,0.382965732,0.221652232,0.392673601,0.228207525,0.473763118,0.125,0.147213092,0.099164345,0.352859095,0.485785686,0.249535439,0.721719457,0.662400214,0.069230041,0.030111726,0.171625582,0.846925492,0.147015761,0.593974114,0.221652232,0.459275524,0.304061354,0.120823203,0.14967916,0.660881922,0.347245783,0.549201775,0.515169818,0.627977752,0.335526316,0.721323103,0.716551411,0.729993158,0.122145795,0.522769557,0.477230443,0.202105746,0.254211279,0.813596292,0.186403708,0.501643719,0.343441842,0.778457661,0.221542339,0.443626991,0.31975053,0.527094946,0.164830775,0.200093101,0.208945495,0.199715375,0.278830536,0.349693252,0.381526104,0.287260746,0.1796054,0.086944907,0.052994678,0.020467376,0.306110302,0.400394477,0.523350289,0.305148313,0.263827279,0.334596998,0.224383743,0.229772108,0.535943773,0.611040088,0.702285403,0.527390696,0.60087986,0.441148612,0.467348784,0.753924236,0.694242868,0.656343301,0.226221127,0.620708812,0.233819596,0.441148612,0.467348784,0.753924236,0.694242868,0.40418175,0.268529417,0.321454491,0.450794844,0.173979244,0.349571062,0.505159948,0.394653026,0.391789201,0.444115042,0.488920533,0.342628575,0.346963102,0.327583448,0.698782495,0.209408569,0.475721606,0.778110746,0.218267035,0.310977488,0.290881705,0.113649051,0.464353296,0.560577559,0.438272471,0.340911455,1
0.482239662,0.04806082,0.342044819,0.111704735,0.047998986,0.130886235,0.056346965,0.310344828,0.126373626,0.181519557,0.10362117,0.427158839,0.618338845,0.086806477,0.890822601,0.181936516,0.015279227,0.001288155,0.204339728,0.876731616,0.12279906,0.373349503,0.047998986,0.137981412,0.218416825,0.012994318,0.215812975,0.321581735,0.155656555,0.428291066,0.423222109,0.565286684,0.067460318,0.630788006,0.663470457,0.598013121,0.373122838,0.475281255,0.524718745,0.043677989,0.058519967,0.685047826,0.314952174,0.145242358,0.110674613,0.667030889,0.332969111,0.12462196,0.098034657,0.930403833,0.435960372,0.682713748,0.655614875,0.652638368,0.208446129,0.337423313,0.368139224,0.863050972,0.620427708,0.289052024,0.336640414,0.076735426,0.082906505,0.149309665,0.691803939,0.186895962,0.159118314,0.62023258,0.232831074,0.726538229,0.689274816,0.627705876,0.424293,0.296553226,0.366149038,0.542993219,0.4964217,0.467873926,0.697364587,0.686614336,0.250733476,0.40787702,0.401804674,0.542993219,0.4964217,0.467873926,0.697364587,0.307390239,0.284851455,0.13756241,0.237416803,0.142562047,0.334935627,0.781884249,0.462246359,0.14036248,0.592682071,0.657806028,0.361618013,0.237985656,0.563138623,0.527041986,0.562745499,0.424096511,0.545123834,0.399195765,0.396280239,0.34678781,0.196439265,0.336091711,0.592122007,0.3473989,0.420161933,0
0.486965649,0.051093013,0.338109813,0.131628748,0.051167126,0.153908959,0.060072086,0.302848576,0.159340659,0.228924743,0.134818942,0.451487947,0.671721312,0.097425007,0.650887574,0.195155116,0.012482733,0.000402814,0.264173208,0.909060291,0.09108807,0.345356394,0.051167126,0.163678926,0.196658745,0.015515412,0.23905962,0.346606213,0.19716255,0.355681819,0.354630946,0.521609307,0.151785713,0.737174454,0.738026188,0.74302059,0.514625585,0.559281418,0.440718582,0.050662054,0.056794251,0.521582688,0.478417312,0.148395586,0.154422498,0.525409124,0.474590876,0.128593893,0.133056832,0.588329952,0.420914135,0.603551516,0.674683714,0.645494745,0.41959935,0.445398773,0.485943775,0.466117012,0.390804527,0.170286654,0.147665411,0.045128643,0.324906411,0.370808679,0.251785678,0.710463356,0.445075276,0.057739317,0.271714393,0.737782063,0.269915315,0.206748124,0.240975471,0.458053677,0.198373055,0.242313287,0.168342012,0.216405244,0.137341891,0.538914789,0.687857642,0.462474073,0.885085489,0.242313287,0.168342012,0.216405244,0.137341891,0.211013712,0.375638134,0.321454491,0.450794844,0.281060299,0.426377251,0.200144994,0.277353648,0.297478525,0.240980975,0.253493222,0.246276106,0.390768181,0.072167358,0.386059739,0.563028269,0.783430058,0.867103468,0.477947807,0.238149348,0.522333497,0.302967579,0.413944268,0.05536811,0.395902357,0.108297763,0
0.453109535,0.049466192,0.368966492,0.090737068,0.049654483,0.103872003,0.056095024,0.340329835,0.118131868,0.163796102,0.09637883,0.417602064,0.667312196,0.066896735,0.489081251,0.234111481,0.037824714,0.001116641,0.108845097,0.772752691,0.227587035,0.503998207,0.049654483,0.105972236,0.279919505,0.010984866,0.165164777,0.298425909,0.096988181,0.483736266,0.475390801,0.664488087,0.354166668,0.74622014,0.753896305,0.739503958,0.250456496,0.467378129,0.532621871,0.04473142,0.060990168,0.812688124,0.187311876,0.125573747,0.069075924,0.773125997,0.226874003,0.109100119,0.065844926,0.4224878,0.48667119,0.6150536,0.676487021,0.641571385,0.266919329,0.504294479,0.550200803,0.208564145,0.119299579,0.169447557,0.133138524,0.054936246,0.282615165,0.556213018,0.54806464,0.283341508,0.322681464,0.447155297,0.282314234,0.087223312,0.53390983,0.689248863,0.419602104,0.335705914,0.339974937,0.91052819,0.787064746,0.270409085,0.682091737,0.299350419,0.282569996,0.609232223,0.837953331,0.91052819,0.787064746,0.270409085,0.682091737,0.211013712,0.375638134,0.321454491,0.450794844,0.281060299,0.252908776,0.582521126,0.828054629,0.1905176,0.315491666,0.96657709,0.838378348,0.093507232,0.637577696,0.198187867,0.721474687,0.770362559,0.96836599,0.797451531,0.8686771,0.557909195,0.686646182,0.454284428,0.311086928,0.520643886,0.315902624,0
0.350371185,0.076007818,0.473282756,0.147551029,0.076111633,0.149468672,0.076938126,0.425037481,0.151098901,0.18871603,0.126462396,0.544104849,0.741777257,0.112290948,0.630467572,0.389491909,0.016227533,0.000725424,0.41299924,0.95136553,0.04864172,0.381788384,0.076111633,0.178635632,0.261347861,0.02239425,0.17855374,0.39998768,0.16440007,0.448896104,0.437317015,0.588606105,0.059027778,0.683901993,0.702431259,0.667420177,0.533525488,0.54486565,0.45513435,0.072701226,0.085820582,0.544347171,0.455652829,0.165339472,0.1655251,0.548104466,0.451895534,0.14717249,0.146529035,0.539683715,0.381346877,0.631179804,0.58882825,0.620463629,0.519220357,0.678527607,0.740294511,0.38907562,0.31248084,0.364959047,0.348080984,0.107239381,0.354666917,0.50295858,0.537913255,0.341940899,0.354593903,0.529492627,0.423938451,0.191743462,0.533698761,0.261981474,0.375089181,0.721065252,0.464040173,0.289484801,0.30174475,0.365230226,0.278130144,0.447233503,0.548131665,0.566082328,0.817255371,0.289484801,0.30174475,0.365230226,0.278130144,0.712808852,0.507399916,0.523237333,0.731246683,0.559529145,0.510962302,0.413434524,0.558766967,0.476070512,0.465361457,0.340833955,0.28889279,0.264362842,0.087661323,0.327798903,0.367036739,0.628136189,0.90934787,0.616848546,0.29007217,0.499335847,0.314471474,0.478885683,0.106344452,0.395111,0.127789436,1
